id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
4218067,central one bedroom manhattan apt,20448670,crystal,Manhattan,Harlem,40.81422,-73.94844,Entire home/apt,109,2,11,2016-10-03,0,1,0
4218098,sunny small apartment near central parkcolumbia,21892444,francesca,Manhattan,Harlem,40.80653,-73.95194,Entire home/apt,110,4,26,2019-06-24,0,1,14
4218129,special offer on airbnb nyc room,21641206,veronica,Brooklyn,Bedford-Stuyvesant,40.69527,-73.94786,Private room,59,1,350,2019-06-24,6,4,328
4219851,bushwick brooklyn nyc apt with lg kitchen & yard,21902316,amy,Brooklyn,Bushwick,40.70071,-73.92913,Entire home/apt,95,2,19,2019-05-27,0,2,172
4220151,cleanquiet apt great location with washerdryer,21903562,david,Manhattan,Chelsea,40.74588,-74.00055,Entire home/apt,159,1,202,2019-06-19,3,1,234
4221999,spacious & bright 1 br midtown,20335235,stephen,Manhattan,Midtown,40.75576,-73.96548,Entire home/apt,225,1,10,2018-08-22,0,1,0
4224091,brooklyn  boerum hill beauty,21921207,nick,Brooklyn,Boerum Hill,40.68449,-73.98524,Entire home/apt,195,2,116,2019-07-03,2,1,260
4225569,lovely astoria studioclose to nyc,21929547,orinda,Queens,Astoria,40.76273,-73.90579,Entire home/apt,96,1,196,2019-07-07,3,1,316
4225745,cute studio in trendy neighborhood,21930475,whitney,Brooklyn,Clinton Hill,40.68275,-73.96542,Entire home/apt,73,2,7,2018-08-13,0,1,0
4226098,w 80s central park 3 blocks walk,21930989,mark,Manhattan,Upper West Side,40.78883,-73.97616,Private room,88,1,319,2019-06-25,5,2,251
4226269,private 1 bedroom in williamsburg,20112613,simone,Brooklyn,Williamsburg,40.70013,-73.95165,Entire home/apt,90,2,3,2016-05-24,0,1,0
4226535,bright top floor apartment in the heart of bk,14543419,juli,Brooklyn,Crown Heights,40.6721,-73.95372,Entire home/apt,99,5,16,2018-12-06,0,1,0
4227018,amazing view in east williamsburg,21937306,william,Brooklyn,Williamsburg,40.71752,-73.94187,Shared room,150,1,0,,0,1,0
4227141,cozy bedroom,21938126,reenie,Brooklyn,Bedford-Stuyvesant,40.68724,-73.94218,Private room,35,2,11,2019-06-02,0,2,11
4227161,new york i love you 7 bedrooms,20318233,nirit nina,Brooklyn,Bedford-Stuyvesant,40.68542,-73.95184,Entire home/apt,1050,3,121,2019-06-10,2,1,327
4227207,park slope perfectly renovated 1br,21938678,christophe,Brooklyn,South Slope,40.66752,-73.98892,Entire home/apt,175,2,76,2019-07-01,1,1,308
4227499,cozy home wprivate garden&hot tub,2811458,brandon,Manhattan,Chelsea,40.74724,-74.00355,Entire home/apt,395,4,73,2018-01-03,1,1,2
4227554,big 2br just minutes to manhattan,21941065,david,Queens,Woodside,40.7426,-73.90706,Entire home/apt,195,3,124,2019-06-26,2,1,305
4232255,super clean newly furnished in prime bay ridge,21962039,beatriz,Brooklyn,Bay Ridge,40.62605,-74.03014,Private room,49,10,7,2019-03-05,0,1,281
4232356,studio apartment,9368118,peter,Manhattan,Upper East Side,40.77065,-73.95163,Entire home/apt,150,1,0,,0,1,0
4232865,beautiful oasis,21964818,anita,Manhattan,Upper West Side,40.78278,-73.97437,Entire home/apt,250,1,1,2015-11-01,0,1,0
4233025,huge loft in brooklyn 15 mins from manhattan,651771,cristina,Brooklyn,Williamsburg,40.7068,-73.93772,Entire home/apt,150,4,17,2019-06-08,0,1,170
4233705,looking for someone to stay 12days,11243583,joseph,Manhattan,Upper West Side,40.77715,-73.98235,Entire home/apt,260,1,0,,0,1,0
4235620,elegant furnished 1br apartment,21979970,louise & thomas,Queens,Flushing,40.73303,-73.79736,Entire home/apt,100,7,9,2019-06-28,0,1,268
4235843,charming bedroom bright and cozy a2,20559017,yohan,Manhattan,East Harlem,40.78627,-73.94316,Private room,55,30,4,2018-08-27,0,9,339
4235961,central 2 bedroom in chelsea,16276317,lee,Manhattan,Chelsea,40.74366,-73.99721,Entire home/apt,275,3,1,2016-07-07,0,1,0
4236107,nice apt in west village,14729523,zherui,Manhattan,West Village,40.73408,-74.0057,Private room,110,1,0,,0,1,0
4236725,spacious elegant home in brooklyn,3650005,rae,Brooklyn,Clinton Hill,40.69191,-73.96624,Entire home/apt,150,3,0,,0,1,0
4240861,small private studio,22005943,tameisha,Brooklyn,Bushwick,40.69108,-73.91443,Private room,80,2,129,2019-06-16,2,1,346
4241028,private studio apartment,22006854,kishorie,Queens,Jamaica,40.6852,-73.7962,Entire home/apt,89,1,352,2019-06-16,6,1,359
4241486,floor through east village lux apt,22009089,lorcan,Manhattan,East Village,40.72685,-73.98638,Entire home/apt,280,2,92,2019-07-04,1,1,173
4243533,private bedroom in large apartment,8732038,lorna,Queens,Woodside,40.74808,-73.90404,Private room,100,1,0,,0,1,0
4244174,quiet room in greenpoint,21062282,madison,Brooklyn,Greenpoint,40.73235,-73.95106,Private room,80,2,0,,0,1,0
4244242,best bedroom in bedstuybushwick ensuite bathroom,22023014,brooklynsleeps,Brooklyn,Bedford-Stuyvesant,40.69496,-73.93949,Private room,70,1,110,2019-06-23,1,1,323
4244476,sunny and funky greenpoint room,782008,lori,Brooklyn,Greenpoint,40.73093,-73.95332,Private room,75,1,1,2015-07-10,0,1,0
4244528,williamsburg beauty,4162754,angel,Brooklyn,Williamsburg,40.71295,-73.9623,Private room,80,1,52,2019-05-27,1,1,297
4244576,very cleancomfortable shared room,21977919,nathaniel,Manhattan,Washington Heights,40.8544,-73.93091,Shared room,41,1,1,2015-06-05,0,1,0
4247883,sunny & quiet 2br in great location,22010885,anja,Manhattan,West Village,40.73545,-74.00097,Entire home/apt,195,4,1,2014-12-27,0,1,0
4248788,w70s lg studio with outdoor space,22047286,chloe,Manhattan,Upper West Side,40.77881,-73.97726,Entire home/apt,250,2,5,2015-11-27,0,1,0
4249131,best location in manhattan,12534414,gina,Manhattan,East Village,40.73175,-73.98756,Entire home/apt,96,1,198,2019-06-21,3,1,169
4249342,perfect private room in luxury bldg wgymrooftop,2495483,andy,Manhattan,Financial District,40.70948,-74.00654,Private room,98,7,23,2019-06-01,0,1,116
4250746,newlyrenovated 2br1bth garden apt,22057975,kevin,Brooklyn,Bushwick,40.69271,-73.92535,Entire home/apt,140,4,120,2019-06-10,2,1,100
4252172,williamsburg penthouse w balcony,13949526,fran,Brooklyn,Williamsburg,40.70028,-73.95439,Private room,99,1,0,,0,1,0
4256091,charming west village apartment,1542713,brandon,Manhattan,West Village,40.73539,-74.00818,Entire home/apt,175,2,105,2019-05-04,1,1,276
4257572,charming studio in the heart of nyc,19644682,janet,Manhattan,Upper West Side,40.78245,-73.98163,Entire home/apt,120,6,5,2016-04-21,0,1,0
4257889,large roomcolumbiauniversity15min totime square,22096807,stephenie,Manhattan,Morningside Heights,40.8049,-73.96558,Private room,89,1,46,2019-07-05,1,1,363
4258443,private bedroom in bushwick,20408723,andrea,Brooklyn,Bushwick,40.69863,-73.91235,Private room,90,3,0,,0,1,0
4258867,charming brownstone apt fort greene,1663994,hellen,Brooklyn,Fort Greene,40.68796,-73.97735,Entire home/apt,178,3,11,2019-07-02,0,1,32
4259427,appartement en duplex de 3 chambres,21833312,solange et michel,Brooklyn,Crown Heights,40.67027,-73.94033,Entire home/apt,210,6,27,2019-05-02,0,1,302
4260964,charming private 1br garden apt,16212001,erin,Manhattan,Harlem,40.81774,-73.94595,Entire home/apt,150,4,82,2019-05-22,1,1,46
4261214,cozy place in uptown manhattan,22022473,gita,Manhattan,Harlem,40.80936,-73.94454,Entire home/apt,149,2,82,2019-06-05,1,1,215
4261951,beautiful 1 bedroom in midtown west,8533891,lev,Manhattan,Hell's Kitchen,40.76443,-73.99184,Entire home/apt,225,3,2,2015-01-03,0,1,0
4262120,columbus circle and park views,6914968,lisa,Manhattan,Upper West Side,40.7681,-73.98377,Entire home/apt,2695,1,0,,0,1,0
4262707,upscale jfkbeach modern 1br apt,22124628,aj,Queens,Howard Beach,40.65443,-73.84605,Entire home/apt,63,30,2,2014-10-11,0,1,362
4263488,columbus circle 2br,7651028,jesse,Manhattan,Hell's Kitchen,40.76842,-73.98589,Entire home/apt,150,1,0,,0,1,0
4263624,lovely garden apt for 2 to 4,22131209,gregory,Brooklyn,Crown Heights,40.67566,-73.93944,Entire home/apt,106,3,15,2019-04-22,0,1,0
4263802,fort greene  parlor one bed,11189753,sj,Brooklyn,Fort Greene,40.68562,-73.9693,Entire home/apt,165,10,36,2019-06-25,0,4,328
4263880,nice room available in modern apt,3609048,ken,Brooklyn,Crown Heights,40.67009,-73.9329,Private room,75,2,25,2016-10-09,0,3,365
4264049,location little marcela,3250450,petya,Queens,Astoria,40.76496,-73.91169,Private room,39,31,5,2018-01-26,0,18,310
4264127,location lucy  only female,3250450,petya,Queens,Astoria,40.75896,-73.9153,Private room,39,30,13,2018-09-09,0,18,341
4265471,ladies shared dorm room top bunk,3294438,torell,Brooklyn,Bedford-Stuyvesant,40.68676,-73.95801,Shared room,30,2,13,2019-07-01,0,3,339
4267133,large private room in huge les apt,6793885,nick,Manhattan,Lower East Side,40.72156,-73.98712,Private room,70,1,2,2015-06-10,0,1,0
4268286,cozy brownstone bed & bath pvtent,22158091,marjorie,Manhattan,East Harlem,40.79608,-73.93819,Private room,100,3,140,2019-07-06,2,1,66
4270499,cozy one bedroom apt  astoria,22171095,george & diana,Queens,Astoria,40.76369,-73.92291,Entire home/apt,125,2,112,2018-06-18,1,2,0
4270683,very nice studio 15 mins to the heart of manhattan,5835210,daniela,Queens,Astoria,40.76386,-73.91002,Entire home/apt,110,3,3,2019-01-07,0,1,342
4271059,huge 25 bdrm in north brooklyn,208565,maria,Brooklyn,Greenpoint,40.73527,-73.95398,Entire home/apt,145,2,7,2016-08-16,0,2,0
4271119,private bedroom in hells kitchen,15638520,joseph  &  hector,Manhattan,Upper West Side,40.76845,-73.9832,Private room,112,3,126,2019-07-01,2,1,230
4271877,new private bathroom master bedroom,21091779,caroline,Brooklyn,Bedford-Stuyvesant,40.6869,-73.92254,Private room,69,1,121,2019-06-22,2,3,286
4273931,upper east side doorman building,22188911,alessio,Manhattan,Upper East Side,40.76751,-73.96309,Entire home/apt,300,4,57,2016-11-28,1,1,0
4274443,wyndham 45 midtown nyc,22131245,roberta,Manhattan,Midtown,40.75195,-73.97191,Private room,260,2,1,2016-05-17,0,1,177
4274462,spacious and cosy private room,22189723,diego,Queens,Ridgewood,40.70439,-73.91111,Private room,49,2,37,2019-05-28,0,2,298
4274589,modern xl tribeca apt with terrace,16666294,lp,Manhattan,Tribeca,40.71743,-74.00623,Entire home/apt,215,2,23,2017-04-12,0,1,187
4274595,garden oasis apartment  2 bedroom,22088164,julia,Manhattan,East Harlem,40.80751,-73.94097,Entire home/apt,200,3,162,2019-06-15,2,1,208
4275729,two room suite for rent in bushwick,22198017,ezra,Brooklyn,Bushwick,40.69341,-73.92266,Entire home/apt,100,15,0,,0,1,0
4276532,harlem getaway jazz mansion,9854191,joyce,Manhattan,Harlem,40.80469,-73.94594,Entire home/apt,1000,3,38,2019-06-09,0,1,270
4276618,great location great value,1405217,james,Manhattan,Chelsea,40.75238,-73.9945,Entire home/apt,120,3,18,2018-01-03,0,1,0
4276762,5bedroom manhattan townhome triplex,2807798,sean,Manhattan,Harlem,40.83048,-73.9437,Entire home/apt,310,1,64,2019-07-07,1,2,7
4277614,private room in a spacious & bright apartment,14279331,james,Brooklyn,Gowanus,40.67044,-73.99157,Private room,70,4,91,2018-12-29,3,1,0
4277724,bright spacious wburg apt w view,6894447,andrew,Brooklyn,Williamsburg,40.71484,-73.96742,Entire home/apt,195,2,57,2019-06-24,0,1,15
4277980,the jewel of crown heights franklin ave new,22209733,sooki,Brooklyn,Crown Heights,40.67484,-73.95751,Entire home/apt,110,2,32,2019-06-13,0,1,264
4278084,midtown nyc studio apartment 4e,17770287,nina,Manhattan,Midtown,40.75062,-73.98247,Entire home/apt,75,30,13,2019-01-17,0,14,167
4278389,m1 twin couch bed sleeps 1 guest,295128,carol gloria,Bronx,Clason Point,40.81231,-73.85535,Shared room,45,1,7,2019-07-01,0,7,365
4278568,the lower east side experience,1143151,mila,Manhattan,Lower East Side,40.72184,-73.98755,Entire home/apt,165,3,23,2019-05-27,0,1,0
4279260,spacious scandiinspired apt in private house,22216726,linda,Queens,Ridgewood,40.70463,-73.90132,Entire home/apt,150,2,77,2019-06-09,1,1,24
4279323,cozyspacious 3bd room for rent,21140491,ariel,Brooklyn,Prospect-Lefferts Gardens,40.65681,-73.9484,Private room,80,1,2,2014-11-09,0,1,0
4279550,pure serenity 1br in the lower east side,22218694,lea,Manhattan,Lower East Side,40.71912,-73.9863,Entire home/apt,180,2,122,2019-07-01,2,2,362
4280053,clean room by metrosubway 15mns to manhattan,20243795,tony,Brooklyn,Bedford-Stuyvesant,40.68206,-73.95441,Private room,80,2,100,2019-06-27,1,3,365
4280118,lovely lightfilled bushwick flat,1990602,jessica,Brooklyn,Bushwick,40.70741,-73.92239,Private room,60,3,2,2016-06-22,0,1,0
4281241,cant beat this central location,22227178,daniel,Manhattan,Greenwich Village,40.73341,-73.99489,Entire home/apt,149,1,26,2016-07-31,0,1,0
4282178,a superhost sale deluxe room,21641206,veronica,Brooklyn,Bedford-Stuyvesant,40.69724,-73.94914,Private room,53,1,351,2019-06-24,6,4,0
4282998,spacious 1 br & terrace on 19th floor viewing nyc,9471525,chris,Manhattan,Kips Bay,40.74092,-73.97817,Entire home/apt,200,7,9,2019-01-05,0,1,291
4284031,bright beautiful chelsea apt,4532548,tess,Manhattan,Chelsea,40.74305,-73.99733,Entire home/apt,160,2,79,2019-06-06,1,1,108
4284158,homey east village private bedroom,22240717,steven,Manhattan,East Village,40.72833,-73.98917,Private room,199,1,0,,0,1,0
4285876,leschinatown one bedroom apt all to yourself,22248783,xiao,Manhattan,Lower East Side,40.71281,-73.99174,Entire home/apt,140,1,16,2019-04-06,0,1,0
4286196,two bedroom in prime east village,6280254,jc,Manhattan,East Village,40.73045,-73.98392,Entire home/apt,199,4,8,2018-12-14,0,2,232
4286662,1 bedroom in greenwich village,22253568,brian,Manhattan,Greenwich Village,40.73032,-73.99976,Entire home/apt,190,1,43,2019-07-01,0,1,3
4287589,lg garden apt on sunset park  on41st near 6th ave,15715046,katie,Brooklyn,Sunset Park,40.65031,-74.00239,Entire home/apt,125,2,51,2019-07-01,0,1,351
4288276,new apt near central park broadway museums,3750547,angela,Manhattan,Upper East Side,40.76051,-73.96083,Entire home/apt,145,3,62,2019-05-28,1,1,50
4288361,cozy 1bd on historic stuyvesant st,1994261,anna,Manhattan,East Village,40.73046,-73.98808,Entire home/apt,150,3,1,2014-11-14,0,1,0
4291200,comfy rm hallway bath forest hills,19597910,ruth,Queens,Forest Hills,40.7269,-73.83952,Private room,95,2,42,2019-05-09,0,3,334
4291654,private room in bushwick loft,22280299,brad,Brooklyn,Williamsburg,40.70407,-73.93562,Private room,100,1,0,,0,1,0
4293935,beautiful  brownstone room,1141935,ana,Brooklyn,Crown Heights,40.67391,-73.9472,Private room,99,1,74,2019-06-09,1,3,290
4294546,bright apt williamsburggreenpoint,13402436,manuela,Brooklyn,Greenpoint,40.7223,-73.94938,Entire home/apt,130,1,43,2019-05-05,0,1,0
4294640,bedroom balcony and best of ny,21499988,joey,Brooklyn,Williamsburg,40.71613,-73.95336,Private room,56,1,1,2014-10-26,0,1,0
4294969,welcome to my home,4473916,ross,Manhattan,Greenwich Village,40.73175,-73.99518,Entire home/apt,450,1,1,2015-01-03,0,1,0
4295108,large sunny master private bedroom,19841476,rasheeda,Manhattan,East Harlem,40.80161,-73.94277,Private room,75,1,7,2016-12-08,0,1,0
4295542,private 1 bdrm suite in historic brownstone,19174715,judith,Brooklyn,Brooklyn Heights,40.69276,-73.9963,Private room,240,2,45,2019-05-22,0,1,348
4295603,beautiful loft in flawless factory conversion,7503643,vida,Brooklyn,Greenpoint,40.7255,-73.9409,Entire home/apt,129,30,1,2015-03-27,0,52,300
4295733,comfortable room waccess to full apartment,10981052,talisa,Brooklyn,East Flatbush,40.64768,-73.95138,Private room,45,1,5,2018-07-27,0,1,0
4296126,posh  high rise near times square,22299389,lindsay alexa,Manhattan,Hell's Kitchen,40.7555,-73.99369,Entire home/apt,259,4,25,2019-06-17,0,1,255
4296291,100 st cozy clean private ues e harlem,22303517,danielle,Manhattan,East Harlem,40.78907,-73.94877,Entire home/apt,75,1,107,2019-06-27,1,1,116
4296710,nice space in nyc,1260921,victor,Bronx,Kingsbridge,40.86809,-73.90201,Private room,37,2,63,2019-06-24,1,2,305
4296956,sharbells vacation,22307859,sharon,Brooklyn,Canarsie,40.63621,-73.89407,Entire home/apt,210,3,11,2019-07-07,2,5,83
4297952,awesome chelsea 1 bedroom,22305520,james,Manhattan,Chelsea,40.7492,-73.99847,Entire home/apt,199,2,194,2019-07-06,3,2,178
4299536,10 minutes to manhattan,17164818,victoria,Brooklyn,Clinton Hill,40.68566,-73.96022,Entire home/apt,189,8,33,2019-06-22,0,1,271
4302293,private room with 2nd full bath in modern art apt,4600692,j,Queens,Long Island City,40.74742,-73.94647,Private room,58,1,33,2019-06-06,1,1,101
4303600,luminous modern apt share for young professionals,2822805,ollie,Brooklyn,Bedford-Stuyvesant,40.68531,-73.95185,Private room,60,30,44,2019-05-19,0,8,99
4303825,cute apartment with 2 big bedrooms,3578009,walther,Queens,Long Island City,40.74853,-73.95068,Entire home/apt,190,1,34,2019-03-10,0,2,182
4305170,cute ethnic cosy private studio,5918341,mona,Brooklyn,Clinton Hill,40.68147,-73.96488,Entire home/apt,139,2,88,2019-06-22,1,2,82
4308612,holiday special best location,16798055,ehud,Manhattan,Hell's Kitchen,40.76502,-73.98932,Entire home/apt,125,1,186,2019-06-30,3,1,193
4308633,wonderful willi,22364611,basil,Brooklyn,Williamsburg,40.71603,-73.9547,Private room,94,2,46,2019-06-03,0,1,267
4308798,upper east side 1bedroom,16906759,karen,Manhattan,Upper East Side,40.77254,-73.96193,Entire home/apt,100,2,58,2019-06-11,1,1,9
4308991,big room with private bathroom,6195809,dean,Manhattan,East Village,40.72607,-73.98867,Private room,149,364,8,2019-01-07,0,1,90
4309079,big sunny room in apartment with views,22367030,tarek,Manhattan,East Village,40.72603,-73.98897,Private room,128,7,15,2019-04-13,0,1,249
4309648,ebony & ivory close to manhattan,13063145,vinneth,Brooklyn,Bedford-Stuyvesant,40.68568,-73.95266,Entire home/apt,160,3,149,2019-06-24,2,2,303
4309757,beautiful studio apartment in prime park slope,1918986,roni,Brooklyn,Park Slope,40.66651,-73.97922,Entire home/apt,160,31,8,2018-10-29,0,1,296
4310501,spacious bedroom in east village,21127377,orhun,Manhattan,East Village,40.72627,-73.98915,Private room,110,3,64,2019-06-30,1,1,14
4311648,modern & sunny w private terrace,4644513,liana,Brooklyn,Williamsburg,40.71436,-73.96362,Entire home/apt,285,3,43,2019-05-26,0,1,12
4315934,the brooklyn haven,22405856,val and taylor,Brooklyn,Bedford-Stuyvesant,40.6792,-73.90937,Entire home/apt,75,10,2,2018-11-02,0,1,349
4318364,beautiful loft in meatpacking,22420381,ahmad,Manhattan,Chelsea,40.74039,-74.00356,Entire home/apt,650,7,6,2019-07-02,0,1,358
4320934,central harlem large beautiful studio,11790239,mina,Manhattan,Harlem,40.81599,-73.94676,Entire home/apt,133,1,20,2019-05-22,0,3,345
4325244,east village comfort & convenience,2999445,sindhu,Manhattan,East Village,40.73073,-73.98105,Entire home/apt,149,2,36,2018-06-30,0,1,0
4325284,lovely clean comfy wriver views,22459182,sean,Manhattan,Upper East Side,40.78535,-73.94997,Entire home/apt,210,1,0,,0,1,0
4325329,charming brownstone apt steps from central park,1537663,madeline,Manhattan,Upper West Side,40.78667,-73.96924,Entire home/apt,200,2,56,2019-06-28,0,1,226
4329728,spacious room with view in chelsea,2657430,rahul,Manhattan,Chelsea,40.74751,-74.00086,Private room,110,6,20,2018-01-01,0,2,0
4331684,modern 2bed apt great location,22487371,john,Manhattan,Hell's Kitchen,40.75579,-73.99154,Entire home/apt,375,3,13,2018-06-23,0,1,0
4331691,full apartment  cute & quirky,22490457,danielle,Manhattan,Lower East Side,40.71845,-73.986,Entire home/apt,95,10,2,2016-11-17,0,1,0
4333204,harlem cosy renovated unit for two,11790239,mina,Manhattan,Harlem,40.81618,-73.94517,Entire home/apt,94,1,23,2019-07-03,0,3,316
4334446,cozy 1 bdrm park slope brooklyn,8659738,janine,Brooklyn,South Slope,40.6631,-73.98603,Entire home/apt,120,3,118,2019-06-23,2,1,266
4334513,1 bedbath condo steps from bedford,2357221,swati,Brooklyn,Williamsburg,40.71104,-73.95917,Entire home/apt,150,5,1,2015-01-02,0,1,0
